max_latency,min_latency,mean_latency,max_errorCount,min_errorCount,mean_errorCount,thoughput
337.39347722916864,2.611287813168019,57.51195347293326,22,1,3.6740000000000004,0.1441907324796309
179.93284267699346,2.5855065619107336,31.863339147783346,21,1,3.9300000000000006,0.26147048748532703
67.86367206112482,2.590777450008318,17.960593549146317,16,1,4.112,0.4641012789846502
52.050303406082094,2.5958061669953167,13.324051575241612,15,1,4.264,0.6151435423761977
53.6800154899247,2.5848085780162364,10.270505563854705,19,1,3.7080000000000006,0.7087551737258486
