max_latency,min_latency,mean_latency,max_errorCount,min_errorCount,mean_errorCount,thoughput
52.746147598838434,2.587052763905376,12.333688101052772,17,1,3.964,0.6494005754293377
24.474516151938587,2.587977839866653,5.655759313730057,8,1,1.7740000000000002,1.60929947305189
14.532933726906776,2.578686205903068,4.890854483633302,28,1,2.1919999999999997,1.8229790434024113
16.690985535969958,2.5819162789266557,4.670649882347322,35,1,3.06,1.8448609968487113
21.914099951973185,2.583363132085651,3.8317136921794153,20,1,1.5699999999999998,2.323700453986329
