max_latency,min_latency,mean_latency,max_errorCount,min_errorCount,mean_errorCount,thoughput
16.150597197003663,3.452940964139998,10.037126545237843,5,1,2.9899999999999998,0.6217359999503355
36.74012194108218,2.5910863529425114,11.162967965445715,82,1,12.930000000000001,0.5830422021922048
39.579917538911104,2.585801811888814,11.310336055639976,12,1,3.586666666666667,0.6381025469809359
52.90553998318501,2.5869896141812205,12.595200967199052,15,1,3.8775,0.6254950390215042
47.94465985801071,2.595629404997453,12.494163193241693,14,1,4.095999999999999,0.6479300024342142
